id,channel,io,value,datetime
7314436,0,0,29.27111,2024-01-16 12:13:39.000000
7314437,0,0,29.41,2024-01-16 12:14:39.000000
7314438,0,0,29.43833,2024-01-16 12:15:39.000000
7314439,0,0,29.32,2024-01-16 12:16:39.000000
7314440,0,0,29.34555,2024-01-16 12:17:39.000000
7314441,0,0,29.29667,2024-01-16 12:18:39.000000
7314442,0,0,29.35333,2024-01-16 12:19:39.000000
7314443,0,0,29.32222,2024-01-16 12:20:39.000000
7314444,0,0,29.46445,2024-01-16 12:21:39.000000
7314445,0,0,29.27111,2024-01-16 12:22:39.000000
7314446,0,0,29.415,2024-01-16 12:23:39.000000
7314447,0,0,29.32778,2024-01-16 12:24:39.000000
7314448,0,0,29.415,2024-01-16 12:25:39.000000
7314449,0,0,29.39722,2024-01-16 12:26:39.000000
7314450,0,0,29.32222,2024-01-16 12:27:39.000000
7314451,0,0,29.38667,2024-01-16 12:28:39.000000
7314452,0,0,29.29667,2024-01-16 12:29:39.000000
7314453,0,0,29.43833,2024-01-16 12:30:39.000000
7314454,0,0,29.25278,2024-01-16 12:31:39.000000
7314455,0,0,29.25778,2024-01-16 12:32:39.000000
7314456,0,0,29.25278,2024-01-16 12:33:39.000000
7314457,0,0,29.58278,2024-01-16 12:34:39.000000
7314458,0,0,29.54945,2024-01-16 12:35:39.000000
7314459,0,0,29.35611,2024-01-16 12:36:40.000000
7314460,0,0,29.42556,2024-01-16 12:37:43.000000
7314461,0,0,29.30945,2024-01-16 12:38:45.000000
7314462,0,0,29.30166,2024-01-16 12:39:45.000000
7314463,0,0,29.42834,2024-01-16 12:40:45.000000
7314464,0,0,29.44889,2024-01-16 12:41:46.000000
7314465,0,0,29.37889,2024-01-16 12:42:48.000000
7314466,0,0,29.4,2024-01-16 12:43:49.000000
7314467,0,0,29.31722,2024-01-16 12:44:49.000000
7314468,0,0,29.415,2024-01-16 12:45:49.000000
7314469,0,0,29.235,2024-01-16 12:46:49.000000
7314470,0,0,29.38667,2024-01-16 12:47:49.000000
7314471,0,0,29.35611,2024-01-16 12:48:49.000000
7314472,0,0,29.30166,2024-01-16 12:49:49.000000
7314473,0,0,29.31444,2024-01-16 12:50:49.000000
7314474,0,0,29.29389,2024-01-16 12:51:49.000000
7314475,0,0,29.44889,2024-01-16 12:52:49.000000
7314476,0,0,29.25778,2024-01-16 12:53:52.000000
7314477,0,0,29.38167,2024-01-16 12:54:52.000000
7314478,0,0,29.35611,2024-01-16 12:55:52.000000
7314479,0,0,29.22944,2024-01-16 12:56:52.000000
7314480,0,0,29.38944,2024-01-16 12:57:52.000000
7314481,0,0,29.32,2024-01-16 12:58:54.000000
7314482,0,0,29.38444,2024-01-16 12:59:55.000000
7314483,0,0,29.37889,2024-01-16 13:00:55.000000
7314484,0,0,29.34056,2024-01-16 13:01:55.000000
7314485,0,0,29.32778,2024-01-16 13:02:55.000000
7314486,0,0,29.4,2024-01-16 13:03:55.000000
7314487,0,0,29.27111,2024-01-16 13:04:55.000000
7314488,0,0,29.37389,2024-01-16 13:05:55.000000
7314489,0,0,29.21167,2024-01-16 13:06:55.000000
7314490,0,0,29.34555,2024-01-16 13:07:55.000000
7314491,0,0,29.36889,2024-01-16 13:08:55.000000
7314492,0,0,29.33,2024-01-16 13:09:55.000000
7314493,0,0,29.29167,2024-01-16 13:10:55.000000
7314494,0,0,29.33556,2024-01-16 13:11:55.000000
7314495,0,0,29.44111,2024-01-16 13:12:55.000000
7314496,0,0,29.32,2024-01-16 13:13:55.000000
7314497,0,0,29.33778,2024-01-16 13:14:55.000000
7314498,0,0,29.42278,2024-01-16 13:15:55.000000
7314499,0,0,29.44333,2024-01-16 13:16:55.000000
7314500,0,0,29.31444,2024-01-16 13:17:55.000000
7314501,0,0,29.38444,2024-01-16 13:18:55.000000
7314502,0,0,29.39445,2024-01-16 13:19:55.000000
7314503,0,0,29.27334,2024-01-16 13:20:55.000000
7314504,0,0,29.41778,2024-01-16 13:21:55.000000
7314505,0,0,29.37667,2024-01-16 13:22:55.000000
7314506,0,0,29.38667,2024-01-16 13:23:55.000000
7314507,0,0,29.28611,2024-01-16 13:24:55.000000
7314508,0,0,29.34834,2024-01-16 13:25:55.000000
7314509,0,0,29.13167,2024-01-16 13:26:55.000000
7314510,0,0,29.53611,2024-01-16 13:27:55.000000
7314511,0,0,29.29167,2024-01-16 13:28:55.000000
7314512,0,0,29.29945,2024-01-16 13:29:55.000000
7314513,0,0,29.35611,2024-01-16 13:30:55.000000
7314514,0,0,29.35056,2024-01-16 13:31:55.000000
7314515,0,0,29.30444,2024-01-16 13:32:55.000000
7314516,0,0,29.78111,2024-01-16 13:33:55.000000
7314517,0,0,29.25,2024-01-16 13:34:55.000000
7314518,0,0,29.14722,2024-01-16 13:35:55.000000
7314519,0,0,29.54389,2024-01-16 13:36:55.000000
7314520,0,0,29.40722,2024-01-16 13:37:55.000000
7314521,0,0,29.36889,2024-01-16 13:38:55.000000
7314522,0,0,29.52111,2024-01-16 13:39:55.000000
7314523,0,0,29.44611,2024-01-16 13:40:55.000000
7314524,0,0,29.46445,2024-01-16 13:41:55.000000
7314525,0,0,29.45111,2024-01-16 13:42:55.000000
7314526,0,0,29.36889,2024-01-16 13:43:55.000000
7314527,0,0,29.36111,2024-01-16 13:44:55.000000
7314528,0,0,29.47167,2024-01-16 13:45:55.000000
7314529,0,0,29.4,2024-01-16 13:46:55.000000
7314530,0,0,29.52889,2024-01-16 13:47:55.000000
7314531,0,0,29.41,2024-01-16 13:48:55.000000
7314532,0,0,29.51333,2024-01-16 13:49:55.000000
7314533,0,0,29.31444,2024-01-16 13:50:55.000000
7314534,0,0,29.58555,2024-01-16 13:51:55.000000
7314535,0,0,29.95389,2024-01-16 13:52:55.000000
7314536,0,0,30.20945,2024-01-16 13:53:55.000000
7314537,0,0,30.30778,2024-01-16 13:54:55.000000
7314538,0,0,30.35444,2024-01-16 13:55:55.000000
7314539,0,0,30.69278,2024-01-16 13:56:55.000000
7314540,0,0,30.58167,2024-01-16 13:57:55.000000
7314541,0,0,30.89167,2024-01-16 13:58:55.000000
7314542,0,0,30.41389,2024-01-16 13:59:55.000000
7314543,0,0,30.51722,2024-01-16 14:00:55.000000
7314544,0,0,30.41111,2024-01-16 14:01:55.000000
7314545,0,0,30.21223,2024-01-16 14:02:55.000000
7314546,0,0,30.24333,2024-01-16 14:03:55.000000
7314547,0,0,30.22222,2024-01-16 14:04:55.000000
7314548,0,0,30.00556,2024-01-16 14:05:55.000000
7314549,0,0,30.07778,2024-01-16 14:06:55.000000
7314550,0,0,30.065,2024-01-16 14:07:55.000000
7314551,0,0,29.95667,2024-01-16 14:08:55.000000
7314552,0,0,29.995,2024-01-16 14:09:55.000000
7314553,0,0,29.905,2024-01-16 14:10:55.000000
7314554,0,0,30.15556,2024-01-16 14:11:55.000000
7314555,0,0,29.70889,2024-01-16 14:12:55.000000
7314556,0,0,29.62667,2024-01-16 14:13:55.000000
7314557,0,0,29.73722,2024-01-16 14:14:55.000000
7314558,0,0,29.71944,2024-01-16 14:15:55.000000
7314559,0,0,29.71667,2024-01-16 14:16:55.000000
7314560,0,0,29.50555,2024-01-16 14:17:55.000000
7314561,0,0,29.65222,2024-01-16 14:18:55.000000
7314562,0,0,29.75778,2024-01-16 14:19:55.000000
7314563,0,0,29.33778,2024-01-16 14:20:55.000000
7314564,0,0,29.61889,2024-01-16 14:21:55.000000
7314565,0,0,29.44611,2024-01-16 14:22:55.000000
7314566,0,0,29.55444,2024-01-16 14:23:55.000000
7314567,1,1,18.03889,2024-01-16 00:00:29.000000
7314568,1,1,18.04389,2024-01-16 00:01:29.000000
7314569,1,1,18.00278,2024-01-16 00:02:29.000000
7314570,1,1,17.99,2024-01-16 00:03:29.000000
7314571,1,1,18.04389,2024-01-16 00:04:29.000000
7314572,1,1,18.12389,2024-01-16 00:05:29.000000
7314573,1,1,17.95167,2024-01-16 00:06:29.000000
7314574,1,1,18.14167,2024-01-16 00:07:29.000000
7314575,1,1,17.92834,2024-01-16 00:08:29.000000
7314576,1,1,17.95889,2024-01-16 00:09:29.000000
7314577,1,1,18.09278,2024-01-16 00:10:29.000000
7314578,1,1,17.93333,2024-01-16 00:11:29.000000
7314579,1,1,18.08778,2024-01-16 00:12:29.000000
7314580,1,1,17.95167,2024-01-16 00:13:29.000000
7314581,1,1,18.01556,2024-01-16 00:14:29.000000
7314582,1,1,18.15722,2024-01-16 00:15:29.000000
7314583,1,1,18.13111,2024-01-16 00:16:29.000000
7314584,1,1,18.00278,2024-01-16 00:17:29.000000
7314585,1,1,18.09278,2024-01-16 00:18:29.000000
7314586,1,1,17.94389,2024-01-16 00:19:29.000000
7314587,1,1,18.03111,2024-01-16 00:20:29.000000
7314588,1,1,18.09278,2024-01-16 00:21:29.000000
7314589,1,1,18.03889,2024-01-16 00:22:29.000000
7314590,1,1,18.05945,2024-01-16 00:23:29.000000
7314591,1,1,18.085,2024-01-16 00:24:29.000000
7314592,1,1,18.09278,2024-01-16 00:25:29.000000
7314593,1,1,18.085,2024-01-16 00:26:29.000000
7314594,1,1,18.10333,2024-01-16 00:27:29.000000
7314595,1,1,18.075,2024-01-16 00:28:29.000000
7314596,1,1,18.05166,2024-01-16 00:29:29.000000
7314597,1,1,18.07722,2024-01-16 00:30:29.000000
7314598,1,1,18.08278,2024-01-16 00:31:29.000000
7314599,1,1,18.01056,2024-01-16 00:32:29.000000
7314600,1,1,18.01334,2024-01-16 00:33:29.000000
7314601,1,1,18.075,2024-01-16 00:34:29.000000
7314602,1,1,18.06222,2024-01-16 00:35:29.000000
7314603,1,1,18.05945,2024-01-16 00:36:29.000000
7314604,1,1,17.92834,2024-01-16 00:37:29.000000
7314605,1,1,18.06222,2024-01-16 00:38:29.000000
7314606,1,1,18.10056,2024-01-16 00:39:29.000000
7314607,1,1,17.97444,2024-01-16 00:40:29.000000
7314608,1,1,18.10056,2024-01-16 00:41:29.000000
7314609,1,1,18.05166,2024-01-16 00:42:29.000000
7314610,1,1,18.10056,2024-01-16 00:43:29.000000
7314611,1,1,18.12111,2024-01-16 00:44:29.000000
7314612,1,1,18.00556,2024-01-16 00:45:29.000000
7314613,1,1,18.05667,2024-01-16 00:46:29.000000
7314614,1,1,18.01833,2024-01-16 00:47:29.000000
7314615,1,1,18.01556,2024-01-16 00:48:29.000000
7314616,1,1,17.98722,2024-01-16 00:49:29.000000
7314617,1,1,18.08278,2024-01-16 00:50:29.000000
7314618,1,1,18.01833,2024-01-16 00:51:29.000000
7314619,1,1,18.10833,2024-01-16 00:52:29.000000
7314620,1,1,18.09555,2024-01-16 00:53:29.000000
7314621,1,1,18.10555,2024-01-16 00:54:29.000000
7314622,1,1,18.11833,2024-01-16 00:55:29.000000
7314623,1,1,18.00278,2024-01-16 00:56:29.000000
7314624,1,1,18.15722,2024-01-16 00:57:29.000000
7314625,1,1,18.00556,2024-01-16 00:58:29.000000
7314626,1,1,18.11056,2024-01-16 00:59:29.000000
7314627,1,1,18.08278,2024-01-16 01:00:29.000000
7314628,1,1,18.085,2024-01-16 01:01:29.000000
7314629,1,1,18.03389,2024-01-16 01:02:29.000000
7314630,1,1,18.03111,2024-01-16 01:03:29.000000
7314631,1,1,18.08,2024-01-16 01:04:29.000000
7314632,1,1,18.03889,2024-01-16 01:05:29.000000
7314633,1,1,18.11611,2024-01-16 01:06:29.000000
7314634,1,1,17.98722,2024-01-16 01:07:29.000000
7314635,1,1,18.14944,2024-01-16 01:08:29.000000
7314636,1,1,17.99778,2024-01-16 01:09:29.000000
7314637,1,1,18.13111,2024-01-16 01:10:29.000000
7314638,1,1,18.165,2024-01-16 01:11:29.000000
7314639,1,1,17.985,2024-01-16 01:12:29.000000
7314640,1,1,18.28056,2024-01-16 01:13:29.000000
7314641,1,1,18.08778,2024-01-16 01:14:29.000000
7314642,1,1,18.04167,2024-01-16 01:15:29.000000
7314643,1,1,18.15722,2024-01-16 01:16:29.000000
7314644,1,1,18.08778,2024-01-16 01:17:29.000000
7314645,1,1,18.12111,2024-01-16 01:18:29.000000
7314646,1,1,18.13111,2024-01-16 01:19:29.000000
7314647,1,1,18.04389,2024-01-16 01:20:29.000000
7314648,1,1,18.07722,2024-01-16 01:21:29.000000
7314649,1,1,18.00278,2024-01-16 01:22:29.000000
7314650,1,1,18.05945,2024-01-16 01:23:29.000000
7314651,1,1,18.11333,2024-01-16 01:24:29.000000
7314652,1,1,18.04667,2024-01-16 01:25:29.000000
7314653,1,1,18.09555,2024-01-16 01:26:29.000000
7314654,1,1,17.92834,2024-01-16 01:27:29.000000
7314655,1,1,18.13111,2024-01-16 01:28:29.000000
7314656,1,1,18.06444,2024-01-16 01:29:29.000000
7314657,1,1,18.09,2024-01-16 01:30:29.000000
7314658,1,1,17.98722,2024-01-16 01:31:29.000000
7314659,1,1,18.14445,2024-01-16 01:32:29.000000
7314660,1,1,18.165,2024-01-16 01:33:29.000000
7314661,1,1,17.97222,2024-01-16 01:34:29.000000
7314662,1,1,18.175,2024-01-16 01:35:29.000000
7314663,1,1,18.14667,2024-01-16 01:36:29.000000
7314664,1,1,18.11056,2024-01-16 01:37:29.000000
7314665,1,1,18.19834,2024-01-16 01:38:29.000000
7314666,1,1,18.12389,2024-01-16 01:39:29.000000
7314667,1,1,18.00278,2024-01-16 01:40:29.000000
7314668,1,1,18.11333,2024-01-16 01:41:29.000000
7314669,1,1,18.06222,2024-01-16 01:42:29.000000
7314670,1,1,18.04889,2024-01-16 01:43:29.000000
7314671,1,1,18.09555,2024-01-16 01:44:29.000000
7314672,1,1,18.06222,2024-01-16 01:45:29.000000
7314673,1,1,18.11833,2024-01-16 01:46:29.000000
7314674,1,1,17.97944,2024-01-16 01:47:29.000000
7314675,1,1,18.22667,2024-01-16 01:48:29.000000
7314676,1,1,17.90778,2024-01-16 01:49:29.000000
7314677,1,1,18.16222,2024-01-16 01:50:29.000000
7314678,1,1,18.08278,2024-01-16 01:51:29.000000
7314679,1,1,18.02611,2024-01-16 01:52:29.000000
7314680,1,1,18.15944,2024-01-16 01:53:29.000000
7314681,1,1,18.11833,2024-01-16 01:54:29.000000
7314682,1,1,18.11611,2024-01-16 01:55:29.000000
7314683,1,1,18.08278,2024-01-16 01:56:29.000000
7314684,1,1,18.15223,2024-01-16 01:57:29.000000
7314685,1,1,18.15223,2024-01-16 01:58:29.000000
7314686,1,1,18.03611,2024-01-16 01:59:29.000000
7314687,1,1,18.02833,2024-01-16 02:00:29.000000
7314688,1,1,18.09,2024-01-16 02:01:29.000000
7314689,1,1,18.07722,2024-01-16 02:02:29.000000
7314690,1,1,18.11333,2024-01-16 02:03:29.000000
7314691,1,1,17.97222,2024-01-16 02:04:29.000000
7314692,1,1,17.99278,2024-01-16 02:05:29.000000
7314693,1,1,18.32166,2024-01-16 02:06:29.000000
7314694,1,1,18.04667,2024-01-16 02:07:29.000000
7314695,1,1,18.12389,2024-01-16 02:08:29.000000
7314696,1,1,18.03389,2024-01-16 02:09:29.000000
7314697,1,1,17.90778,2024-01-16 02:10:29.000000
7314698,1,1,18.20333,2024-01-16 02:11:29.000000
7314699,1,1,18.03889,2024-01-16 02:12:29.000000
7314700,1,1,18.06222,2024-01-16 02:13:29.000000
7314701,1,1,18.04167,2024-01-16 02:14:29.000000
7314702,1,1,18.08,2024-01-16 02:15:29.000000
7314703,1,1,18.20833,2024-01-16 02:16:29.000000
7314704,1,1,18.14667,2024-01-16 02:17:29.000000
7314705,1,1,18.07722,2024-01-16 02:18:29.000000
7314706,1,1,18.14445,2024-01-16 02:19:29.000000
7314707,1,1,18.09,2024-01-16 02:20:29.000000
7314708,1,1,18.07722,2024-01-16 02:21:29.000000
7314709,1,1,18.15223,2024-01-16 02:22:29.000000
7314710,1,1,17.99,2024-01-16 02:23:29.000000
7314711,1,1,18.03611,2024-01-16 02:24:29.000000
7314712,1,1,18.05166,2024-01-16 02:25:29.000000
7314713,1,1,18.12889,2024-01-16 02:26:29.000000
7314714,1,1,18.10833,2024-01-16 02:27:29.000000
7314715,1,1,17.97222,2024-01-16 02:28:29.000000
7314716,1,1,18.165,2024-01-16 02:29:29.000000
7314717,1,1,18.10056,2024-01-16 02:30:29.000000
7314718,1,1,18.07722,2024-01-16 02:31:29.000000
7314719,1,1,18.11833,2024-01-16 02:32:29.000000
7314720,1,1,18.02111,2024-01-16 02:33:29.000000
7314721,1,1,18.10555,2024-01-16 02:34:29.000000
7314722,1,1,18.08778,2024-01-16 02:35:29.000000
7314723,1,1,18.05667,2024-01-16 02:36:29.000000
7314724,1,1,18.06944,2024-01-16 02:37:29.000000
7314725,1,1,17.97222,2024-01-16 02:38:29.000000
7314726,1,1,18.05166,2024-01-16 02:39:29.000000
7314727,1,1,17.82278,2024-01-16 02:40:29.000000
7314728,1,1,18.01833,2024-01-16 02:41:29.000000
7314729,1,1,18.17778,2024-01-16 02:42:29.000000
7314730,1,1,18.06222,2024-01-16 02:43:29.000000
7314731,1,1,18.06722,2024-01-16 02:44:29.000000
7314732,1,1,17.76389,2024-01-16 02:45:29.000000
7314733,1,1,18.13389,2024-01-16 02:46:29.000000
7314734,1,1,18.13667,2024-01-16 02:47:29.000000
7314735,1,1,17.995,2024-01-16 02:48:29.000000
7314736,1,1,18.12389,2024-01-16 02:49:29.000000
7314737,1,1,17.97222,2024-01-16 02:50:29.000000
7314738,1,1,18.15223,2024-01-16 02:51:29.000000
7314739,1,1,18.09278,2024-01-16 02:52:29.000000
7314740,1,1,18.15445,2024-01-16 02:53:29.000000
7314741,1,1,17.96944,2024-01-16 02:54:29.000000
7314742,1,1,17.985,2024-01-16 02:55:29.000000
7314743,1,1,18.12111,2024-01-16 02:56:29.000000
7314744,1,1,18.11833,2024-01-16 02:57:29.000000
7314745,1,1,17.87667,2024-01-16 02:58:29.000000
7314746,1,1,17.995,2024-01-16 02:59:29.000000
7314747,1,1,18.20833,2024-01-16 03:00:29.000000
7314748,1,1,18.11056,2024-01-16 03:01:29.000000
7314749,1,1,18.06944,2024-01-16 03:02:29.000000
7314750,1,1,18.11056,2024-01-16 03:03:29.000000
7314751,1,1,18.13111,2024-01-16 03:04:29.000000
7314752,1,1,18.05667,2024-01-16 03:05:29.000000
7314753,1,1,18.14445,2024-01-16 03:06:29.000000
7314754,1,1,18.14167,2024-01-16 03:07:29.000000
7314755,1,1,18.16222,2024-01-16 03:08:29.000000
7314756,1,1,18.05166,2024-01-16 03:09:29.000000
7314757,1,1,17.97944,2024-01-16 03:10:29.000000
7314758,1,1,18.20333,2024-01-16 03:11:29.000000
7314759,1,1,18.13111,2024-01-16 03:12:29.000000
7314760,1,1,18.12611,2024-01-16 03:13:29.000000
7314761,1,1,18.02333,2024-01-16 03:14:29.000000
7314762,1,1,18.07222,2024-01-16 03:15:29.000000
7314763,1,1,18.17,2024-01-16 03:16:29.000000
7314764,1,1,18.05945,2024-01-16 03:17:29.000000
7314765,1,1,18.10056,2024-01-16 03:18:29.000000
7314766,1,1,18.13667,2024-01-16 03:19:29.000000
7314767,1,1,18.11833,2024-01-16 03:20:29.000000
7314768,1,1,18.03389,2024-01-16 03:21:29.000000
7314769,1,1,18.02111,2024-01-16 03:22:29.000000
7314770,1,1,18.03889,2024-01-16 03:23:29.000000
7314771,1,1,18.06944,2024-01-16 03:24:29.000000
7314772,1,1,18.03111,2024-01-16 03:25:29.000000
7314773,1,1,18.075,2024-01-16 03:26:29.000000
7314774,1,1,18.04889,2024-01-16 03:27:29.000000
7314775,1,1,18.03611,2024-01-16 03:28:29.000000
7314776,1,1,18.10333,2024-01-16 03:29:29.000000
7314777,1,1,18.01334,2024-01-16 03:30:29.000000
7314778,1,1,18.02611,2024-01-16 03:31:29.000000
7314779,1,1,18.08,2024-01-16 03:32:29.000000
7314780,1,1,18.03889,2024-01-16 03:33:29.000000
7314781,1,1,18.06444,2024-01-16 03:34:29.000000
7314782,1,1,18.05445,2024-01-16 03:35:29.000000
7314783,1,1,18.09555,2024-01-16 03:36:29.000000
7314784,1,1,17.96444,2024-01-16 03:37:29.000000
7314785,1,1,18.02611,2024-01-16 03:38:29.000000
7314786,1,1,18.02111,2024-01-16 03:39:29.000000
7314787,1,1,18.11056,2024-01-16 03:40:29.000000
7314788,1,1,18.06944,2024-01-16 03:41:29.000000
7314789,1,1,18.05445,2024-01-16 03:42:29.000000
7314790,1,1,18.09777,2024-01-16 03:43:29.000000
7314791,1,1,18.00778,2024-01-16 03:44:29.000000
7314792,1,1,18.10555,2024-01-16 03:45:29.000000
7314793,1,1,18.00778,2024-01-16 03:46:29.000000
7314794,1,1,18.05667,2024-01-16 03:47:29.000000
7314795,1,1,18.075,2024-01-16 03:48:29.000000
7314796,1,1,18.08278,2024-01-16 03:49:29.000000
7314797,1,1,18.11056,2024-01-16 03:50:29.000000
7314798,1,1,18.02833,2024-01-16 03:51:29.000000
7314799,1,1,18.06444,2024-01-16 03:52:29.000000
7314800,1,1,18.05166,2024-01-16 03:53:29.000000
7314801,1,1,18.04667,2024-01-16 03:54:29.000000
7314802,1,1,18.06944,2024-01-16 03:55:29.000000
7314803,1,1,18.05945,2024-01-16 03:56:29.000000
7314804,1,1,18.10555,2024-01-16 03:57:29.000000
7314805,1,1,18.08278,2024-01-16 03:58:29.000000
7314806,1,1,17.97944,2024-01-16 03:59:29.000000
7314807,1,1,18.04167,2024-01-16 04:00:29.000000
7314808,1,1,18.04667,2024-01-16 04:01:29.000000
7314809,1,1,17.98222,2024-01-16 04:02:29.000000
7314810,1,1,18.18778,2024-01-16 04:03:29.000000
7314811,1,1,18.05667,2024-01-16 04:04:29.000000
7314812,1,1,18.02111,2024-01-16 04:05:29.000000
7314813,1,1,18.05166,2024-01-16 04:06:29.000000
7314814,1,1,17.99278,2024-01-16 04:07:29.000000
7314815,1,1,18.03389,2024-01-16 04:08:29.000000
7314816,1,1,18.08278,2024-01-16 04:09:29.000000
7314817,1,1,18.05945,2024-01-16 04:10:29.000000
7314818,1,1,18.05166,2024-01-16 04:11:29.000000
7314819,1,1,18.05667,2024-01-16 04:12:29.000000
7314820,1,1,18.09278,2024-01-16 04:13:29.000000
7314821,1,1,18.08278,2024-01-16 04:14:29.000000
7314822,1,1,17.995,2024-01-16 04:15:29.000000
7314823,1,1,18.02333,2024-01-16 04:16:29.000000
7314824,1,1,18.07222,2024-01-16 04:17:29.000000
7314825,1,1,18.085,2024-01-16 04:18:29.000000
7314826,1,1,18.05667,2024-01-16 04:19:29.000000
7314827,1,1,17.99778,2024-01-16 04:20:29.000000
7314828,1,1,18.05445,2024-01-16 04:21:29.000000
7314829,1,1,18.06444,2024-01-16 04:22:29.000000
7314830,1,1,18.04167,2024-01-16 04:23:29.000000
7314831,1,1,18.075,2024-01-16 04:24:29.000000
7314832,1,1,18.03111,2024-01-16 04:25:29.000000
7314833,1,1,18.02611,2024-01-16 04:26:29.000000
7314834,1,1,18.00778,2024-01-16 04:27:29.000000
7314835,1,1,18.02111,2024-01-16 04:28:29.000000
7314836,1,1,17.98722,2024-01-16 04:29:29.000000
7314837,1,1,18.05667,2024-01-16 04:30:29.000000
7314838,1,1,18.02333,2024-01-16 04:31:29.000000
7314839,1,1,18.00556,2024-01-16 04:32:29.000000
7314840,1,1,17.97444,2024-01-16 04:33:29.000000
7314841,1,1,18.03611,2024-01-16 04:34:29.000000
7314842,1,1,18.01334,2024-01-16 04:35:29.000000
7314843,1,1,18.0,2024-01-16 04:36:29.000000
7314844,1,1,18.00556,2024-01-16 04:37:29.000000
7314845,1,1,18.06444,2024-01-16 04:38:29.000000
7314846,1,1,18.01334,2024-01-16 04:39:29.000000
7314847,1,1,18.00556,2024-01-16 04:40:29.000000
7314848,1,1,17.98222,2024-01-16 04:41:29.000000
7314849,1,1,17.99778,2024-01-16 04:42:29.000000
7314850,1,1,18.02111,2024-01-16 04:43:29.000000
7314851,1,1,18.03111,2024-01-16 04:44:29.000000
7314852,1,1,18.01056,2024-01-16 04:45:29.000000
7314853,1,1,18.00778,2024-01-16 04:46:29.000000
7314854,1,1,18.00278,2024-01-16 04:47:29.000000
7314855,1,1,17.96444,2024-01-16 04:48:29.000000
7314856,1,1,18.02833,2024-01-16 04:49:29.000000
7314857,1,1,18.05445,2024-01-16 04:50:29.000000
7314858,1,1,17.97944,2024-01-16 04:51:29.000000
7314859,1,1,18.01833,2024-01-16 04:52:29.000000
7314860,1,1,18.06222,2024-01-16 04:53:29.000000
7314861,1,1,18.03889,2024-01-16 04:54:29.000000
7314862,1,1,18.06722,2024-01-16 04:55:29.000000
7314863,1,1,18.10555,2024-01-16 04:56:29.000000
7314864,1,1,18.00778,2024-01-16 04:57:29.000000
7314865,1,1,18.03111,2024-01-16 04:58:29.000000
7314866,1,1,18.01556,2024-01-16 04:59:29.000000
7314867,1,1,18.04889,2024-01-16 05:00:29.000000
7314868,1,1,17.96167,2024-01-16 05:01:30.000000
7314869,1,1,18.0,2024-01-16 05:02:32.000000
7314870,1,1,18.04167,2024-01-16 05:03:32.000000
7314871,1,1,18.14944,2024-01-16 05:04:32.000000
7314872,1,1,18.12611,2024-01-16 05:05:32.000000
7314873,1,1,18.19333,2024-01-16 05:06:32.000000
7314874,1,1,18.16722,2024-01-16 05:07:32.000000
7314875,1,1,18.15223,2024-01-16 05:08:33.000000
7314876,1,1,18.18,2024-01-16 05:09:33.000000
7314877,1,1,18.13111,2024-01-16 05:10:33.000000
7314878,1,1,18.23666,2024-01-16 05:11:35.000000
7314879,1,1,18.14667,2024-01-16 05:12:36.000000
7314880,1,1,18.15722,2024-01-16 05:13:39.000000
7314881,1,1,18.175,2024-01-16 05:14:39.000000
7314882,1,1,18.21389,2024-01-16 05:15:39.000000
7314883,1,1,18.18,2024-01-16 05:16:39.000000
7314884,1,1,18.11833,2024-01-16 05:17:39.000000
7314885,1,1,18.12389,2024-01-16 05:18:39.000000
7314886,1,1,18.09555,2024-01-16 05:19:39.000000
7314887,1,1,18.16722,2024-01-16 05:20:39.000000
7314888,1,1,18.11333,2024-01-16 05:21:39.000000
7314889,1,1,17.995,2024-01-16 05:22:39.000000
7314890,1,1,18.10833,2024-01-16 05:23:39.000000
7314891,1,1,18.085,2024-01-16 05:24:39.000000
7314892,1,1,18.13111,2024-01-16 05:25:39.000000
7314893,1,1,18.07222,2024-01-16 05:26:39.000000
7314894,1,1,18.06944,2024-01-16 05:27:39.000000
7314895,1,1,18.12889,2024-01-16 05:28:39.000000
7314896,1,1,18.13111,2024-01-16 05:29:39.000000
7314897,1,1,17.97222,2024-01-16 05:30:39.000000
7314898,1,1,18.02333,2024-01-16 05:31:39.000000
7314899,1,1,18.05945,2024-01-16 05:32:39.000000
7314900,1,1,18.06444,2024-01-16 05:33:39.000000
7314901,1,1,18.04667,2024-01-16 05:34:39.000000
7314902,1,1,18.05166,2024-01-16 05:35:39.000000
7314903,1,1,18.09,2024-01-16 05:36:39.000000
7314904,1,1,18.09555,2024-01-16 05:37:39.000000
7314905,1,1,18.10333,2024-01-16 05:38:39.000000
7314906,1,1,18.03389,2024-01-16 05:39:39.000000
7314907,1,1,18.06222,2024-01-16 05:40:39.000000
7314908,1,1,18.11611,2024-01-16 05:41:39.000000
7314909,1,1,18.05945,2024-01-16 05:42:39.000000
7314910,1,1,18.06722,2024-01-16 05:43:39.000000
7314911,1,1,18.085,2024-01-16 05:44:39.000000
7314912,1,1,18.10555,2024-01-16 05:45:39.000000
7314913,1,1,18.03889,2024-01-16 05:46:39.000000
7314914,1,1,18.04167,2024-01-16 05:47:39.000000
7314915,1,1,18.01334,2024-01-16 05:48:39.000000
7314916,1,1,18.02333,2024-01-16 05:49:39.000000
7314917,1,1,17.98222,2024-01-16 05:50:39.000000
7314918,1,1,17.985,2024-01-16 05:51:39.000000
7314919,1,1,18.01556,2024-01-16 05:52:39.000000
