id,channel,io,value,datetime
6847288,0,0,29.44111,2023-09-10 18:32:21.000000
6847289,1,1,18.76889,2023-09-10 18:32:21.000000
6847290,1,0,28.26833,2023-09-10 18:32:21.000000
6847291,0,1,18.63,2023-09-10 18:35:21.000000
6847292,0,0,29.43611,2023-09-10 18:35:21.000000
6847293,1,1,18.76111,2023-09-10 18:35:21.000000
6847294,1,0,28.28389,2023-09-10 18:35:21.000000
6847295,0,1,18.67611,2023-09-10 18:36:21.000000
6847296,0,0,29.42556,2023-09-10 18:36:21.000000
6847297,1,1,18.71778,2023-09-10 18:36:21.000000
6847298,1,0,28.20111,2023-09-10 18:36:21.000000
6847299,0,1,18.68389,2023-09-10 18:39:21.000000
6847300,0,0,29.44333,2023-09-10 18:39:21.000000
6847301,1,1,18.75111,2023-09-10 18:39:21.000000
6847302,1,0,28.19611,2023-09-10 18:39:21.000000
6847303,0,1,18.62222,2023-09-10 18:41:21.000000
6847304,0,0,29.44889,2023-09-10 18:41:21.000000
6847305,1,1,18.74056,2023-09-10 18:41:21.000000
6847306,1,0,28.19111,2023-09-10 18:41:21.000000
6847307,0,1,18.64833,2023-09-10 18:42:21.000000
6847308,0,0,29.415,2023-09-10 18:42:21.000000
6847309,1,1,18.73833,2023-09-10 18:42:21.000000
6847310,1,0,28.165,2023-09-10 18:42:21.000000
6847311,0,1,18.64555,2023-09-10 18:45:21.000000
6847312,0,0,29.37389,2023-09-10 18:45:21.000000
6847313,1,1,18.67111,2023-09-10 18:45:21.000000
6847314,1,0,28.10611,2023-09-10 18:45:21.000000
6847315,0,1,18.63,2023-09-10 18:46:21.000000
6847316,0,0,29.41,2023-09-10 18:46:21.000000
6847317,1,1,18.67889,2023-09-10 18:46:21.000000
6847318,1,0,28.10833,2023-09-10 18:46:21.000000
6847319,0,1,18.635,2023-09-10 18:49:21.000000
6847320,0,0,29.33778,2023-09-10 18:49:21.000000
6847321,1,1,18.65333,2023-09-10 18:49:21.000000
6847322,1,0,28.05945,2023-09-10 18:49:21.000000
6847323,0,1,18.67889,2023-09-10 18:50:21.000000
6847324,0,0,29.36611,2023-09-10 18:50:21.000000
6847325,1,1,18.65055,2023-09-10 18:50:21.000000
6847326,1,0,28.08278,2023-09-10 18:50:21.000000
6847327,0,1,18.62,2023-09-10 18:52:21.000000
6847328,0,0,29.35833,2023-09-10 18:52:21.000000
6847329,1,1,18.64833,2023-09-10 18:52:21.000000
6847330,1,0,28.02889,2023-09-10 18:52:21.000000
6847331,0,1,18.63278,2023-09-10 18:54:21.000000
6847332,0,0,29.32778,2023-09-10 18:54:21.000000
6847333,1,1,18.64833,2023-09-10 18:54:21.000000
6847334,1,0,28.06722,2023-09-10 18:54:21.000000
6847335,0,1,18.63278,2023-09-10 18:56:21.000000
6847336,0,0,29.31722,2023-09-10 18:56:21.000000
6847337,1,1,18.64833,2023-09-10 18:56:21.000000
6847338,1,0,28.03611,2023-09-10 18:56:21.000000
6847339,0,1,18.60722,2023-09-10 18:58:21.000000
6847340,0,0,29.35611,2023-09-10 18:58:21.000000
6847341,1,1,18.62778,2023-09-10 18:58:21.000000
6847342,1,0,28.04944,2023-09-10 18:58:21.000000
6847343,0,1,18.63278,2023-09-10 18:59:21.000000
6847344,0,0,29.32222,2023-09-10 18:59:21.000000
6847345,1,1,18.61722,2023-09-10 18:59:21.000000
6847346,1,0,28.02611,2023-09-10 18:59:21.000000
6847347,0,1,18.61222,2023-09-10 19:03:21.000000
6847348,0,0,29.34834,2023-09-10 19:03:21.000000
6847349,1,1,18.64555,2023-09-10 19:03:21.000000
6847350,1,0,28.04667,2023-09-10 19:03:21.000000
6847351,0,1,18.57111,2023-09-10 19:04:21.000000
6847352,0,0,29.22722,2023-09-10 19:04:21.000000
6847353,1,1,18.625,2023-09-10 19:04:21.000000
6847354,1,0,28.04944,2023-09-10 19:04:21.000000
6847355,0,1,18.61444,2023-09-10 19:06:21.000000
6847356,0,0,29.35056,2023-09-10 19:06:21.000000
6847357,1,1,18.60722,2023-09-10 19:06:21.000000
6847358,1,0,28.01556,2023-09-10 19:06:21.000000
6847359,0,1,18.625,2023-09-10 19:08:21.000000
6847360,0,0,29.33,2023-09-10 19:08:21.000000
6847361,1,1,18.65333,2023-09-10 19:08:21.000000
6847362,1,0,28.04167,2023-09-10 19:08:21.000000
6847363,0,1,18.59944,2023-09-10 19:10:21.000000
6847364,0,0,29.25556,2023-09-10 19:10:21.000000
6847365,1,1,18.62,2023-09-10 19:10:21.000000
6847366,1,0,28.03389,2023-09-10 19:10:21.000000
6847367,0,1,18.65055,2023-09-10 19:12:21.000000
6847368,0,0,29.30444,2023-09-10 19:12:21.000000
6847369,1,1,18.65055,2023-09-10 19:12:21.000000
6847370,1,0,28.05945,2023-09-10 19:12:21.000000
6847371,0,1,18.57889,2023-09-10 19:13:21.000000
6847372,0,0,29.38444,2023-09-10 19:13:21.000000
6847373,1,1,18.62222,2023-09-10 19:13:21.000000
6847374,1,0,28.06722,2023-09-10 19:13:21.000000
6847375,0,1,18.62,2023-09-10 19:16:21.000000
6847376,0,0,29.32778,2023-09-10 19:16:21.000000
6847377,1,1,18.65055,2023-09-10 19:16:21.000000
6847378,1,0,28.12667,2023-09-10 19:16:21.000000
6847379,0,1,18.58889,2023-09-10 19:17:21.000000
6847380,0,0,29.29167,2023-09-10 19:17:21.000000
6847381,1,1,18.62222,2023-09-10 19:17:21.000000
6847382,1,0,28.09056,2023-09-10 19:17:21.000000
6847383,0,1,18.59389,2023-09-10 19:20:21.000000
6847384,0,0,29.30945,2023-09-10 19:20:21.000000
6847385,1,1,18.61722,2023-09-10 19:20:21.000000
6847386,1,0,28.075,2023-09-10 19:20:21.000000
6847387,0,1,18.64278,2023-09-10 19:21:21.000000
6847388,0,0,29.325,2023-09-10 19:21:21.000000
6847389,1,1,18.62778,2023-09-10 19:21:21.000000
6847390,1,0,28.03611,2023-09-10 19:21:21.000000
6847391,0,1,18.56055,2023-09-10 19:23:21.000000
6847392,0,0,29.32778,2023-09-10 19:23:21.000000
6847393,1,1,18.65556,2023-09-10 19:23:21.000000
6847394,1,0,28.11389,2023-09-10 19:23:21.000000
6847395,0,1,18.54778,2023-09-10 19:26:21.000000
6847396,0,0,29.29389,2023-09-10 19:26:21.000000
6847397,1,1,18.60722,2023-09-10 19:26:21.000000
6847398,1,0,28.08278,2023-09-10 19:26:21.000000
6847399,0,1,18.56333,2023-09-10 19:27:21.000000
6847400,0,0,29.33,2023-09-10 19:27:21.000000
6847401,1,1,18.66611,2023-09-10 19:27:21.000000
6847402,1,0,28.10333,2023-09-10 19:27:21.000000
6847403,0,1,18.56055,2023-09-10 19:30:21.000000
6847404,0,0,29.29167,2023-09-10 19:30:21.000000
6847405,1,1,18.61222,2023-09-10 19:30:21.000000
6847406,1,0,28.09333,2023-09-10 19:30:21.000000
6847407,0,1,18.61444,2023-09-10 19:31:21.000000
6847408,0,0,29.31722,2023-09-10 19:31:21.000000
6847409,1,1,18.63,2023-09-10 19:31:21.000000
6847410,1,0,28.09333,2023-09-10 19:31:21.000000
6847411,0,1,18.55833,2023-09-10 19:34:21.000000
6847412,0,0,29.29945,2023-09-10 19:34:21.000000
6847413,1,1,18.62222,2023-09-10 19:34:21.000000
6847414,1,0,28.11389,2023-09-10 19:34:21.000000
6847415,0,1,18.53222,2023-09-10 19:35:21.000000
6847416,0,0,29.31222,2023-09-10 19:35:21.000000
6847417,1,1,18.64278,2023-09-10 19:35:21.000000
6847418,1,0,28.12889,2023-09-10 19:35:21.000000
6847419,0,1,18.58111,2023-09-10 19:37:21.000000
6847420,0,0,29.30166,2023-09-10 19:37:21.000000
6847421,1,1,18.63,2023-09-10 19:37:21.000000
6847422,1,0,28.13167,2023-09-10 19:37:21.000000
6847423,0,1,18.57611,2023-09-10 19:39:21.000000
6847424,0,0,29.32222,2023-09-10 19:39:21.000000
6847425,1,1,18.625,2023-09-10 19:39:21.000000
6847426,1,0,28.10333,2023-09-10 19:39:21.000000
6847427,0,1,18.56333,2023-09-10 19:40:21.000000
6847428,0,0,29.325,2023-09-10 19:40:21.000000
6847429,1,1,18.65333,2023-09-10 19:40:21.000000
6847430,1,0,28.13167,2023-09-10 19:40:21.000000
6847431,0,1,18.58111,2023-09-10 19:44:21.000000
6847432,0,0,29.32778,2023-09-10 19:44:21.000000
6847433,1,1,18.63778,2023-09-10 19:44:21.000000
6847434,1,0,28.10833,2023-09-10 19:44:21.000000
6847435,0,1,18.545,2023-09-10 19:45:21.000000
6847436,0,0,29.31222,2023-09-10 19:45:21.000000
6847437,1,1,18.67111,2023-09-10 19:45:21.000000
6847438,1,0,28.10333,2023-09-10 19:45:21.000000
6847439,0,1,18.58667,2023-09-10 19:47:21.000000
6847440,0,0,29.32778,2023-09-10 19:47:21.000000
6847441,1,1,18.635,2023-09-10 19:47:21.000000
6847442,1,0,28.12167,2023-09-10 19:47:21.000000
6847443,0,1,18.625,2023-09-10 19:49:21.000000
6847444,0,0,29.33,2023-09-10 19:49:21.000000
6847445,1,1,18.67111,2023-09-10 19:49:21.000000
6847446,1,0,28.14445,2023-09-10 19:49:21.000000
6847447,0,1,18.59389,2023-09-10 19:51:21.000000
6847448,0,0,29.39222,2023-09-10 19:51:21.000000
6847449,1,1,18.65055,2023-09-10 19:51:21.000000
6847450,1,0,28.13944,2023-09-10 19:51:21.000000
6847451,0,1,18.62,2023-09-10 19:53:21.000000
6847452,0,0,29.33778,2023-09-10 19:53:21.000000
6847453,1,1,18.67889,2023-09-10 19:53:21.000000
6847454,1,0,28.18611,2023-09-10 19:53:21.000000
6847455,0,1,18.59389,2023-09-10 19:54:21.000000
6847456,0,0,29.30166,2023-09-10 19:54:21.000000
6847457,1,1,18.64555,2023-09-10 19:54:21.000000
6847458,1,0,28.155,2023-09-10 19:54:21.000000
6847459,0,1,18.625,2023-09-10 19:57:21.000000
6847460,0,0,29.35611,2023-09-10 19:57:21.000000
6847461,1,1,18.70222,2023-09-10 19:57:21.000000
6847462,1,0,28.16278,2023-09-10 19:57:21.000000
6847463,0,1,18.56833,2023-09-10 19:58:21.000000
6847464,0,0,29.30444,2023-09-10 19:58:21.000000
6847465,1,1,18.61722,2023-09-10 19:58:21.000000
6847466,1,0,28.11111,2023-09-10 19:58:21.000000
6847467,0,1,18.56556,2023-09-10 20:01:21.000000
6847468,0,0,29.35833,2023-09-10 20:01:21.000000
6847469,1,1,18.64555,2023-09-10 20:01:21.000000
6847470,1,0,28.09333,2023-09-10 20:01:21.000000
6847471,0,1,18.62778,2023-09-10 20:02:21.000000
6847472,0,0,29.36389,2023-09-10 20:02:21.000000
6847473,1,1,18.68389,2023-09-10 20:02:21.000000
6847474,1,0,28.17056,2023-09-10 20:02:21.000000
6847475,0,1,18.58889,2023-09-10 20:04:21.000000
6847476,0,0,29.34056,2023-09-10 20:04:21.000000
6847477,1,1,18.64056,2023-09-10 20:04:21.000000
6847478,1,0,28.16,2023-09-10 20:04:21.000000
6847479,0,1,18.48889,2023-09-10 20:07:21.000000
6847480,0,0,29.27889,2023-09-10 20:07:21.000000
6847481,1,1,18.64555,2023-09-10 20:07:21.000000
6847482,1,0,28.13944,2023-09-10 20:07:21.000000
6847483,0,1,18.55277,2023-09-10 20:08:21.000000
6847484,0,0,29.34333,2023-09-10 20:08:21.000000
6847485,1,1,18.63278,2023-09-10 20:08:21.000000
6847486,1,0,28.10333,2023-09-10 20:08:21.000000
6847487,0,1,18.84111,2023-09-10 20:11:21.000000
6847488,0,0,29.56222,2023-09-10 20:11:21.000000
6847489,1,1,18.94611,2023-09-10 20:11:21.000000
6847490,1,0,28.38445,2023-09-10 20:11:21.000000
6847491,0,1,18.93833,2023-09-10 20:12:21.000000
6847492,0,0,29.67055,2023-09-10 20:12:21.000000
6847493,1,1,19.01555,2023-09-10 20:12:21.000000
6847494,1,0,28.48722,2023-09-10 20:12:21.000000
6847495,0,1,18.97222,2023-09-10 20:15:21.000000
6847496,0,0,29.67055,2023-09-10 20:15:21.000000
6847497,1,1,19.03889,2023-09-10 20:15:21.000000
6847498,1,0,28.485,2023-09-10 20:15:21.000000
6847499,0,1,18.97722,2023-09-10 20:16:21.000000
6847500,0,0,29.68333,2023-09-10 20:16:21.000000
6847501,1,1,19.05167,2023-09-10 20:16:21.000000
6847502,1,0,28.53889,2023-09-10 20:16:21.000000
6847503,0,1,18.98722,2023-09-10 20:18:21.000000
6847504,0,0,29.70889,2023-09-10 20:18:21.000000
6847505,1,1,18.98722,2023-09-10 20:18:21.000000
6847506,1,0,28.50778,2023-09-10 20:18:21.000000
6847507,0,1,18.97722,2023-09-10 20:20:21.000000
6847508,0,0,29.67833,2023-09-10 20:20:21.000000
6847509,1,1,19.02833,2023-09-10 20:20:21.000000
6847510,1,0,28.52111,2023-09-10 20:20:21.000000
6847511,0,1,18.93111,2023-09-10 20:22:21.000000
6847512,0,0,29.70889,2023-09-10 20:22:21.000000
6847513,1,1,19.05167,2023-09-10 20:22:21.000000
6847514,1,0,28.52111,2023-09-10 20:22:21.000000
6847515,0,1,18.87167,2023-09-10 20:25:21.000000
6847516,0,0,29.68056,2023-09-10 20:25:21.000000
6847517,1,1,19.05667,2023-09-10 20:25:21.000000
6847518,1,0,28.50555,2023-09-10 20:25:21.000000
6847519,0,1,18.86666,2023-09-10 20:26:21.000000
6847520,0,0,29.655,2023-09-10 20:26:21.000000
6847521,1,1,19.02333,2023-09-10 20:26:21.000000
6847522,1,0,28.47722,2023-09-10 20:26:21.000000
6847523,0,1,18.94389,2023-09-10 20:28:21.000000
6847524,0,0,29.68056,2023-09-10 20:28:21.000000
6847525,1,1,18.95889,2023-09-10 20:28:21.000000
6847526,1,0,28.43611,2023-09-10 20:28:21.000000
6847527,0,1,18.90278,2023-09-10 20:30:21.000000
6847528,0,0,29.61889,2023-09-10 20:30:21.000000
6847529,1,1,18.93611,2023-09-10 20:30:21.000000
6847530,1,0,28.36889,2023-09-10 20:30:21.000000
6847531,0,1,18.87167,2023-09-10 20:32:21.000000
6847532,0,0,29.64223,2023-09-10 20:32:21.000000
6847533,1,1,18.88222,2023-09-10 20:32:21.000000
6847534,1,0,28.34056,2023-09-10 20:32:21.000000
6847535,0,1,18.82556,2023-09-10 20:34:21.000000
6847536,0,0,29.54667,2023-09-10 20:34:21.000000
6847537,1,1,18.90278,2023-09-10 20:34:21.000000
6847538,1,0,28.31445,2023-09-10 20:34:21.000000
6847539,0,1,18.82556,2023-09-10 20:35:21.000000
6847540,0,0,29.57223,2023-09-10 20:35:21.000000
6847541,1,1,18.86944,2023-09-10 20:35:21.000000
6847542,1,0,28.31222,2023-09-10 20:35:21.000000
6847543,0,1,18.77666,2023-09-10 20:38:21.000000
6847544,0,0,29.50555,2023-09-10 20:38:21.000000
6847545,1,1,18.85389,2023-09-10 20:38:21.000000
6847546,1,0,28.26833,2023-09-10 20:38:21.000000
6847547,0,1,18.77945,2023-09-10 20:39:21.000000
6847548,0,0,29.47722,2023-09-10 20:39:21.000000
6847549,1,1,18.8,2023-09-10 20:39:21.000000
6847550,1,0,28.20667,2023-09-10 20:39:21.000000
6847551,0,1,18.73278,2023-09-10 20:42:21.000000
6847552,0,0,29.44611,2023-09-10 20:42:21.000000
6847553,1,1,18.78667,2023-09-10 20:42:21.000000
6847554,1,0,28.19111,2023-09-10 20:42:21.000000
6847555,0,1,18.70444,2023-09-10 20:43:21.000000
6847556,0,0,29.42056,2023-09-10 20:43:21.000000
6847557,1,1,18.74555,2023-09-10 20:43:21.000000
6847558,1,0,28.11389,2023-09-10 20:43:21.000000
6847559,0,1,18.76889,2023-09-10 20:46:21.000000
6847560,0,0,29.41278,2023-09-10 20:46:21.000000
6847561,1,1,18.74555,2023-09-10 20:46:21.000000
6847562,1,0,28.18611,2023-09-10 20:46:21.000000
6847563,0,1,18.69666,2023-09-10 20:48:21.000000
6847564,0,0,29.39222,2023-09-10 20:48:21.000000
6847565,1,1,18.69666,2023-09-10 20:48:21.000000
6847566,1,0,28.09056,2023-09-10 20:48:21.000000
6847567,0,1,18.715,2023-09-10 20:49:21.000000
6847568,0,0,29.42056,2023-09-10 20:49:21.000000
6847569,1,1,18.71,2023-09-10 20:49:21.000000
6847570,1,0,28.12889,2023-09-10 20:49:21.000000
6847571,0,1,18.66333,2023-09-10 20:52:21.000000
6847572,0,0,29.38444,2023-09-10 20:52:21.000000
6847573,1,1,18.65833,2023-09-10 20:52:21.000000
6847574,1,0,28.09555,2023-09-10 20:52:21.000000
6847575,0,1,18.69666,2023-09-10 20:53:21.000000
6847576,0,0,29.34834,2023-09-10 20:53:21.000000
6847577,1,1,18.69944,2023-09-10 20:53:21.000000
6847578,1,0,28.08778,2023-09-10 20:53:21.000000
6847579,0,1,18.66111,2023-09-10 20:56:21.000000
6847580,0,0,29.34834,2023-09-10 20:56:21.000000
6847581,1,1,18.64833,2023-09-10 20:56:21.000000
6847582,1,0,28.08278,2023-09-10 20:56:21.000000
6847583,0,1,18.68667,2023-09-10 20:57:21.000000
6847584,0,0,29.37889,2023-09-10 20:57:21.000000
6847585,1,1,18.66333,2023-09-10 20:57:21.000000
6847586,1,0,28.11111,2023-09-10 20:57:21.000000
6847587,0,1,18.635,2023-09-10 20:59:21.000000
6847588,0,0,29.34834,2023-09-10 20:59:21.000000
6847589,1,1,18.64278,2023-09-10 20:59:21.000000
6847590,1,0,28.075,2023-09-10 20:59:21.000000
6847591,0,1,18.67889,2023-09-10 21:01:21.000000
6847592,0,0,29.37389,2023-09-10 21:01:21.000000
6847593,1,1,18.64833,2023-09-10 21:01:21.000000
6847594,1,0,28.05722,2023-09-10 21:01:21.000000
6847595,0,1,18.67111,2023-09-10 21:03:21.000000
6847596,0,0,29.37667,2023-09-10 21:03:21.000000
6847597,1,1,18.68167,2023-09-10 21:03:21.000000
6847598,1,0,28.06222,2023-09-10 21:03:21.000000
6847599,0,1,18.64056,2023-09-10 21:06:21.000000
6847600,0,0,29.37389,2023-09-10 21:06:21.000000
6847601,1,1,18.75889,2023-09-10 21:06:21.000000
6847602,1,0,28.10833,2023-09-10 21:06:21.000000
6847603,0,1,18.66611,2023-09-10 21:07:21.000000
6847604,0,0,29.38167,2023-09-10 21:07:21.000000
6847605,1,1,18.67889,2023-09-10 21:07:21.000000
6847606,1,0,28.14722,2023-09-10 21:07:21.000000
6847607,0,1,18.67389,2023-09-10 21:09:21.000000
6847608,0,0,29.36389,2023-09-10 21:09:21.000000
6847609,1,1,18.68167,2023-09-10 21:09:21.000000
6847610,1,0,28.13444,2023-09-10 21:09:21.000000
6847611,0,1,18.62778,2023-09-10 21:11:21.000000
6847612,0,0,29.34333,2023-09-10 21:11:21.000000
6847613,1,1,18.68389,2023-09-10 21:11:21.000000
6847614,1,0,28.12667,2023-09-10 21:11:21.000000
6847615,0,1,18.66611,2023-09-10 21:13:21.000000
6847616,0,0,29.33778,2023-09-10 21:13:21.000000
6847617,1,1,18.68389,2023-09-10 21:13:21.000000
6847618,1,0,28.14722,2023-09-10 21:13:21.000000
6847619,0,1,18.64056,2023-09-10 21:15:21.000000
6847620,0,0,29.30444,2023-09-10 21:15:21.000000
6847621,1,1,18.67611,2023-09-10 21:15:21.000000
6847622,1,0,28.12889,2023-09-10 21:15:21.000000
6847623,0,1,18.59167,2023-09-10 21:16:21.000000
6847624,0,0,29.325,2023-09-10 21:16:21.000000
6847625,1,1,18.67111,2023-09-10 21:16:21.000000
6847626,1,0,28.13167,2023-09-10 21:16:21.000000
6847627,0,1,18.66111,2023-09-10 21:19:21.000000
6847628,0,0,29.36611,2023-09-10 21:19:21.000000
6847629,1,1,18.74056,2023-09-10 21:19:21.000000
6847630,1,0,28.16278,2023-09-10 21:19:21.000000
6847631,0,1,18.65333,2023-09-10 21:20:21.000000
6847632,0,0,29.35833,2023-09-10 21:20:21.000000
6847633,1,1,18.68944,2023-09-10 21:20:21.000000
6847634,1,0,28.18611,2023-09-10 21:20:21.000000
6847635,0,1,18.68667,2023-09-10 21:23:21.000000
6847636,0,0,29.38944,2023-09-10 21:23:21.000000
6847637,1,1,18.74333,2023-09-10 21:23:21.000000
6847638,1,0,28.19611,2023-09-10 21:23:21.000000
6847639,0,1,18.69666,2023-09-10 21:24:21.000000
6847640,0,0,29.39222,2023-09-10 21:24:21.000000
6847641,1,1,18.75333,2023-09-10 21:24:21.000000
6847642,1,0,28.17834,2023-09-10 21:24:21.000000
6847643,0,1,18.66111,2023-09-10 21:27:21.000000
6847644,0,0,29.405,2023-09-10 21:27:21.000000
6847645,1,1,18.73833,2023-09-10 21:27:21.000000
6847646,1,0,28.22167,2023-09-10 21:27:21.000000
6847647,0,1,18.68389,2023-09-10 21:29:21.000000
6847648,0,0,29.4,2023-09-10 21:29:21.000000
6847649,1,1,18.79222,2023-09-10 21:29:21.000000
6847650,1,0,28.23222,2023-09-10 21:29:21.000000
6847651,0,1,18.67611,2023-09-10 21:30:21.000000
6847652,0,0,29.43611,2023-09-10 21:30:21.000000
6847653,1,1,18.75611,2023-09-10 21:30:21.000000
6847654,1,0,28.23722,2023-09-10 21:30:21.000000
6847655,0,1,18.72277,2023-09-10 21:33:21.000000
6847656,0,0,29.40223,2023-09-10 21:33:21.000000
6847657,1,1,18.74555,2023-09-10 21:33:21.000000
6847658,1,0,28.20389,2023-09-10 21:33:21.000000
6847659,0,1,18.69444,2023-09-10 21:34:21.000000
6847660,0,0,29.40722,2023-09-10 21:34:21.000000
6847661,1,1,18.78444,2023-09-10 21:34:21.000000
6847662,1,0,28.22167,2023-09-10 21:34:21.000000
6847663,0,1,18.71778,2023-09-10 21:37:21.000000
6847664,0,0,29.46944,2023-09-10 21:37:21.000000
6847665,1,1,18.75889,2023-09-10 21:37:21.000000
6847666,1,0,28.21667,2023-09-10 21:37:21.000000
6847667,0,1,18.72778,2023-09-10 21:38:21.000000
6847668,0,0,29.44111,2023-09-10 21:38:21.000000
6847669,1,1,18.76889,2023-09-10 21:38:21.000000
6847670,1,0,28.23222,2023-09-10 21:38:21.000000
6847671,0,1,18.68167,2023-09-10 21:40:21.000000
6847672,0,0,29.43833,2023-09-10 21:40:21.000000
6847673,1,1,18.76111,2023-09-10 21:40:21.000000
6847674,1,0,28.235,2023-09-10 21:40:21.000000
6847675,0,1,18.74056,2023-09-10 21:42:21.000000
6847676,0,0,29.50778,2023-09-10 21:42:21.000000
6847677,1,1,18.77389,2023-09-10 21:42:21.000000
6847678,1,0,28.25,2023-09-10 21:42:21.000000
6847679,0,1,18.65055,2023-09-10 21:44:21.000000
6847680,0,0,29.45889,2023-09-10 21:44:21.000000
6847681,1,1,18.78667,2023-09-10 21:44:21.000000
6847682,1,0,28.23722,2023-09-10 21:44:21.000000
6847683,0,1,18.73833,2023-09-10 21:47:21.000000
6847684,0,0,29.49778,2023-09-10 21:47:21.000000
6847685,1,1,18.8,2023-09-10 21:47:21.000000
6847686,1,0,28.28389,2023-09-10 21:47:21.000000
6847687,0,1,18.67889,2023-09-10 21:48:21.000000
6847688,0,0,29.45889,2023-09-10 21:48:21.000000
6847689,1,1,18.76889,2023-09-10 21:48:21.000000
6847690,1,0,28.25278,2023-09-10 21:48:21.000000
6847691,0,1,18.75611,2023-09-10 21:50:21.000000
6847692,0,0,29.49,2023-09-10 21:50:21.000000
6847693,1,1,18.82778,2023-09-10 21:50:21.000000
6847694,1,0,28.30722,2023-09-10 21:50:21.000000
6847695,0,1,18.68389,2023-09-10 21:52:21.000000
6847696,0,0,29.49778,2023-09-10 21:52:21.000000
6847697,1,1,18.77666,2023-09-10 21:52:21.000000
6847698,1,0,28.24278,2023-09-10 21:52:21.000000
6847699,0,1,18.73055,2023-09-10 21:54:21.000000
6847700,0,0,29.5,2023-09-10 21:54:21.000000
6847701,1,1,18.79445,2023-09-10 21:54:21.000000
6847702,1,0,28.25,2023-09-10 21:54:21.000000
6847703,0,1,18.68167,2023-09-10 21:56:21.000000
6847704,0,0,29.49778,2023-09-10 21:56:21.000000
6847705,1,1,18.78667,2023-09-10 21:56:21.000000
6847706,1,0,28.29167,2023-09-10 21:56:21.000000
6847707,0,1,18.65833,2023-09-10 21:57:21.000000
6847708,0,0,29.43334,2023-09-10 21:57:21.000000
6847709,1,1,18.77945,2023-09-10 21:57:21.000000
6847710,1,0,28.27611,2023-09-10 21:57:21.000000
6847711,0,1,18.67389,2023-09-10 22:00:21.000000
6847712,0,0,29.49778,2023-09-10 22:00:21.000000
6847713,1,1,18.75611,2023-09-10 22:00:21.000000
6847714,1,0,28.23722,2023-09-10 22:00:21.000000
6847715,0,1,18.62778,2023-09-10 22:01:21.000000
6847716,0,0,29.43833,2023-09-10 22:01:21.000000
6847717,1,1,18.75889,2023-09-10 22:01:21.000000
6847718,1,0,28.27889,2023-09-10 22:01:21.000000
6847719,0,1,18.69444,2023-09-10 22:04:21.000000
6847720,0,0,29.44111,2023-09-10 22:04:21.000000
6847721,1,1,18.78667,2023-09-10 22:04:21.000000
6847722,1,0,28.26056,2023-09-10 22:04:21.000000
6847723,0,1,18.67111,2023-09-10 22:06:21.000000
6847724,0,0,29.485,2023-09-10 22:06:21.000000
6847725,1,1,18.78944,2023-09-10 22:06:21.000000
6847726,1,0,28.25556,2023-09-10 22:06:21.000000
6847727,0,1,18.65556,2023-09-10 22:07:21.000000
6847728,0,0,29.49278,2023-09-10 22:07:21.000000
6847729,1,1,18.83055,2023-09-10 22:07:21.000000
6847730,1,0,28.27889,2023-09-10 22:07:21.000000
6847731,0,1,18.68667,2023-09-10 22:10:21.000000
6847732,0,0,29.44611,2023-09-10 22:10:21.000000
6847733,1,1,18.75111,2023-09-10 22:10:21.000000
6847734,1,0,28.23722,2023-09-10 22:10:21.000000
6847735,0,1,18.69944,2023-09-10 22:11:21.000000
6847736,0,0,29.43833,2023-09-10 22:11:21.000000
6847737,1,1,18.73556,2023-09-10 22:11:21.000000
6847738,1,0,28.24278,2023-09-10 22:11:21.000000
6847739,0,1,18.66611,2023-09-10 22:14:21.000000
6847740,0,0,29.405,2023-09-10 22:14:21.000000
6847741,1,1,18.74056,2023-09-10 22:14:21.000000
6847742,1,0,28.21667,2023-09-10 22:14:21.000000
6847743,0,1,18.58889,2023-09-10 22:15:21.000000
6847744,0,0,29.44611,2023-09-10 22:15:21.000000
6847745,1,1,18.72,2023-09-10 22:15:21.000000
6847746,1,0,28.24278,2023-09-10 22:15:21.000000
6847747,0,1,18.62,2023-09-10 22:18:21.000000
6847748,0,0,29.43833,2023-09-10 22:18:21.000000
6847749,1,1,18.74555,2023-09-10 22:18:21.000000
6847750,1,0,28.21667,2023-09-10 22:18:21.000000
6847751,0,1,18.64278,2023-09-10 22:19:21.000000
6847752,0,0,29.38444,2023-09-10 22:19:21.000000
6847753,1,1,18.715,2023-09-10 22:19:21.000000
6847754,1,0,28.22445,2023-09-10 22:19:21.000000
6847755,0,1,18.60444,2023-09-10 22:21:21.000000
6847756,0,0,29.44333,2023-09-10 22:21:21.000000
6847757,1,1,18.71,2023-09-10 22:21:21.000000
6847758,1,0,28.165,2023-09-10 22:21:21.000000
6847759,0,1,18.65833,2023-09-10 22:23:21.000000
6847760,0,0,29.44333,2023-09-10 22:23:21.000000
6847761,1,1,18.71778,2023-09-10 22:23:21.000000
6847762,1,0,28.19111,2023-09-10 22:23:21.000000
6847763,0,1,18.65055,2023-09-10 22:24:21.000000
6847764,0,0,29.44333,2023-09-10 22:24:21.000000
6847765,1,1,18.73055,2023-09-10 22:24:21.000000
6847766,1,0,28.165,2023-09-10 22:24:21.000000
6847767,0,1,18.67889,2023-09-10 22:28:21.000000
6847768,0,0,29.42834,2023-09-10 22:28:21.000000
6847769,1,1,18.70444,2023-09-10 22:28:21.000000
6847770,1,0,28.14222,2023-09-10 22:28:21.000000
6847771,0,1,18.68944,2023-09-10 22:29:21.000000
