Cooling Channel 10,Temperature Channel 1,Maxigauge Channel 3
0.8752475,-1.0398316,-0.7927924
0.09148292,-1.0035995,0.28018913
0.63897014,-1.0269364,-0.43997967
-0.79018253,-0.97638834,0.8986739
0.45544347,-0.9851631,1.0027633
-0.5727233,-0.95371675,1.0710093
-0.80454296,-0.97844124,0.87140745
-0.50879085,-0.9563407,1.0688897
-0.42043683,-1.005404,0.50029254
-0.26784417,-0.79043424,1.0725502
-0.41972494,-0.95973593,1.065726
0.46494615,-1.0110958,0.92907673
0.87519085,-1.0397955,-0.792573
0.972994,-1.0302528,0.30969486
-0.73992515,-0.98252755,0.82592106
0.95452875,-1.0306646,0.080847666
0.22162339,-0.9787146,1.0294917
-0.57239354,-0.95352465,1.0710169
0.9405298,-0.8407682,-0.7735953
-0.3188412,-0.96163785,1.0619665
-0.3157847,-0.907384,1.0578638
0.8660181,0.9125746,-1.075468
-0.042047758,0.7134381,-1.0347419
-0.40594068,-0.94856036,1.06531
0.8189932,0.9162606,-1.0770481
0.756338,0.88241065,-1.0796745
0.9890656,-0.55628693,-1.004936
0.9831219,-0.66435033,-1.0065151
0.83028424,0.8949893,-1.0753092
1.0207117,-0.41448626,-0.9938728
0.7628745,0.60309565,-1.0783031
1.0040066,-0.5748851,-1.0009469
0.9846038,-0.68750936,-1.0065061
0.9859907,-0.6904483,-1.0060225
0.98515177,-0.69459003,-1.0062459
0.98231226,-0.721387,-1.0021403
0.98494726,-0.69049644,-1.0063041
0.94061494,0.0271117,-1.016235
0.99795663,-0.6194903,-1.0026225
1.0173215,-0.24032027,-1.0218091
0.684796,0.14327863,-1.0750059
0.9849868,-0.6912632,-1.0062965
0.94808024,0.16085729,-1.0150975
0.9852191,-0.6941844,-1.0061451
0.8922452,0.14881551,-1.044681
0.9851602,-0.694769,-1.0062435
0.9851584,-0.69478196,-1.0062401
0.94352776,0.13158512,-1.0158482
1.0043741,-0.5735575,-1.0004982
0.9851638,-0.6947471,-1.0062425
0.9851614,-0.6947829,-1.006243
0.9861974,-0.6825385,-1.0059909
0.98508346,-0.69363266,-1.0062655
0.98516214,-0.69477856,-1.0062429
0.9851615,-0.6947822,-1.006243
0.9851614,-0.6947829,-1.006243
0.98516154,-0.694782,-1.006243
0.9851092,-0.6952989,-1.0061655
0.9851614,-0.6947829,-1.006243
0.98515815,-0.694801,-1.0062393
0.9840085,-0.7058134,-1.0045958
0.8753708,-1.0397841,-0.7932859
0.87529045,-1.0398399,-0.79310435
0.90173227,-1.015662,-0.85345197
0.4503985,-0.98658484,0.98818797
0.9854283,-1.0297959,0.4179963
-0.5726077,-0.95372736,1.0710051
0.10210277,-1.0249261,-0.077319585
-0.56811213,-0.95391876,1.0708575
-0.36805817,-0.98096937,0.9399581
-0.5586953,-0.9543385,1.0705342
-0.5404999,-0.920558,1.0634395
0.6555029,-0.9627835,0.93344134
0.060698885,-0.9384851,0.65160555
0.71962196,0.7112863,-1.0776165
1.0169489,0.68660694,-0.9665916
0.9977841,0.5555297,-1.0096915
1.0333611,-0.22262959,-0.9907436
0.6475568,0.69122034,-1.0825446
0.9822593,-0.6872262,-1.0090061
0.6478946,0.17570159,-1.0768392
1.0294427,-0.2779341,-0.9905
0.99547315,0.6160084,-1.0217868
0.960915,-0.6849224,-1.0302507
0.9858221,-0.6851291,-1.0061291
0.96825117,0.30142063,-1.0119977
0.98512655,-0.694746,-1.0062101
0.98159134,-0.67825603,-1.0125645
0.98502713,-0.6924504,-1.0062823
0.93651396,0.041993044,-1.0197898
0.98517746,-0.694691,-1.0062386
0.98527277,-0.67329955,-1.0062505
0.9851617,-0.6947791,-1.006243
0.9851611,-0.6947815,-1.0062431
0.9884289,-0.69865674,-0.9938336
0.9850951,-0.6937297,-1.0062548
0.063899904,-1.0028638,0.28783578
0.93667585,0.089733325,-1.0169245
0.16353844,-1.0064589,0.17613798
0.9686061,-0.11194088,-1.0568728
0.9812868,-0.6287565,-1.0073642
0.9449514,-0.027604373,-1.0169766
0.9385039,0.0879469,-1.0166327
0.98526365,-0.6935171,-1.0062184
0.9635966,-0.2601643,-1.0117744
0.97973096,-0.6149999,-1.0077467
1.001141,-0.5970576,-1.0017412
0.9851599,-0.6947551,-1.0062435
0.953737,-0.75097984,-0.97139025
0.983784,-0.70792377,-1.0042638
0.9851607,-0.6947886,-1.0062423
0.44789183,-0.98661184,0.9861436
0.36848426,-1.0211345,0.42852274
0.9704554,-0.80785924,-0.982074
0.85645896,-0.9985838,-0.74936455
0.97277504,-0.67740536,-0.99301594
0.9361825,0.091277786,-1.017403
0.94153935,-0.9371108,-0.9317075
0.65230906,0.6870054,-1.0824951
0.9851506,-0.6946371,-1.0062461
0.9851549,-0.69465023,-1.006245
0.9722799,-0.50316316,-1.009645
0.9847749,-0.6852089,-1.0063612
0.9851819,-0.6945504,-1.006238
0.9849187,-0.6914257,-1.0063124
0.98516166,-0.6947732,-1.0062429
0.98516095,-0.6947756,-1.0062432
0.9851626,-0.694776,-1.0062428
0.9851614,-0.6947829,-1.006243
0.98516095,-0.69478697,-1.0062425
0.98516154,-0.69478226,-1.006243
0.883338,-1.033773,-0.811964
0.8811071,-1.0393746,-0.7645182
0.9833105,-1.0305741,0.34635788
0.86904716,-1.0395126,-0.78474844
0.86298895,-1.0390155,-0.77450573
0.42052847,-0.98795426,0.9676691
0.8763059,-1.0390766,-0.7536415
0.6880579,-1.0195539,-0.4517355
1.0096091,0.5823026,-0.9981399
0.99142826,-0.6596902,-1.0044813
0.9543026,0.62078893,-1.0509843
0.98300004,-0.6650809,-1.0068539
0.9880948,-0.67787427,-1.005489
0.9486184,0.16759959,-1.0153718
0.985169,-0.69470155,-1.0062412
0.93765295,0.078250155,-1.0167594
0.98515964,-0.6947589,-1.0062437
0.99143857,-0.66018295,-1.0045893
0.9851341,-0.6943885,-1.006251
0.9851615,-0.69478226,-1.006243
0.98505884,-0.69468623,-1.0061501
0.9522869,-0.16798256,-1.0140414
0.89854246,-1.0193175,-0.8463969
0.87537503,-1.0397663,-0.7933204
0.9539501,-0.9868603,-0.75010544
0.9851592,-0.69476694,-1.0062429
0.06450174,-1.0028965,0.2853279
0.9889568,-0.6743873,-1.0052592
0.98515856,-0.6948103,-1.0062385
0.98515415,-0.6948248,-1.006234
0.9762854,-0.6866094,-0.99809736
0.9851607,-0.6947756,-1.0062432
0.87538904,-1.0397767,-0.79324955
0.9851615,-0.6947813,-1.006243
0.8743139,-1.0397729,-0.7916292
0.8934284,-1.0246826,-0.83499837
0.9655436,-0.844643,-0.97345746
0.9782299,-0.7544593,-0.9960589
0.9850458,-0.69467336,-1.0061381
0.9851611,-0.6947814,-1.0062431
0.985167,-0.6947628,-1.0062382
0.9851622,-0.6947742,-1.0062429
0.9851611,-0.6947865,-1.006242
0.98515785,-0.6947342,-1.0062442
0.98516387,-0.69477034,-1.0062424
0.98516554,-0.6947653,-1.0062405
0.985194,-0.6946137,-1.0062349
0.98516124,-0.6947833,-1.006243
0.9851614,-0.69478106,-1.006243
0.8897199,-1.0282418,-0.82659096
0.9847584,-0.6987349,-1.0056487
0.9851614,-0.6947832,-1.006243
0.96288687,-0.85503924,-0.9719262
0.98515403,-0.69485325,-1.006233
0.87529105,-1.0398399,-0.79310524
0.8752702,-1.0398264,-0.79250944
0.5463803,-1.022772,-0.30675483
0.19310935,-1.0003282,0.58465964
0.042524103,-1.0012255,0.37924448
-0.57275313,-0.95371336,1.0710115
-0.5727661,-0.9537129,1.071012
-0.8023778,-0.9738237,0.9346039
-0.5727047,-0.95371515,1.0710101
-0.57218814,-0.95373935,1.0709918
-0.63332516,-0.9939415,0.7099113
0.45263645,-0.96165663,1.0076245
0.44304335,-0.98501664,1.0025679
-0.25118357,-0.73506707,1.0740042
0.8530013,-0.9517666,0.6285217
-0.7952247,-0.729884,0.61869645
0.57723033,0.42270195,-1.0806024
0.5933463,0.6623166,-1.0815808
0.9147466,0.35964963,-0.4859366
0.7262666,0.85820925,-1.0793681
0.75505286,0.83893746,-1.0781143
0.76873386,0.8806858,-1.079647
0.580483,0.53874284,-1.0815669
0.84683764,-0.55744195,-1.0671401
0.37535524,0.23744906,-1.0831851
0.90793055,0.11263608,-1.0358393
0.98674953,-0.38329217,-1.0020834
0.88139594,0.6526103,-1.0704292
0.95595855,-0.02615192,-1.015431
0.98536074,-0.69451296,-1.0055124
0.9381442,0.07058149,-1.0166743
0.9906873,-0.6658209,-1.0043464
0.98566395,-0.6921504,-1.0061176
0.9836065,-0.67387885,-1.0067072
0.9851521,-0.6947731,-1.0062318
0.98517334,-0.6947192,-1.00624
0.9851146,-0.6941333,-1.0062562
0.36882517,-1.0099314,-0.07864858
0.9891356,-0.6651205,-1.0054463
0.98362094,-0.6737161,-1.0066768
0.9865834,-0.68746597,-1.005818
1.0121074,-0.5076357,-0.9979826
0.9933875,-0.64508927,-1.0040535
0.98539317,-0.69357824,-1.0061845
0.93979937,0.042420328,-1.0164133
0.9830237,-0.6653146,-1.0068454
0.9844245,-0.6845707,-1.0064528
0.9851629,-0.69477534,-1.0062428
0.98507404,-0.6936095,-1.0062679
0.98516214,-0.6947793,-1.0062429
0.985161,-0.6947727,-1.0062431
0.98523873,-0.69438326,-1.0062233
0.9851614,-0.69478285,-1.006243
0.98516136,-0.69478315,-1.006243
0.98516124,-0.6947825,-1.0062431
0.8976847,-1.0202522,-0.8445254
0.9695217,-0.8174182,-0.9826796
0.985085,-0.6955257,-1.006134
0.98516124,-0.6947836,-1.006243
0.87155664,-1.0327818,-0.7945943
0.98391104,-0.7067294,-1.0044557
0.87529147,-1.0398397,-0.7931059
0.87432116,-1.0397719,-0.79154396
0.48649988,-1.0202298,-0.22528403
0.8787319,-1.0382627,-0.7058764
0.87528026,-1.0398394,-0.7930926
0.46501195,-0.98582923,0.99774706
0.8751468,-1.039827,-0.7928904
0.87477374,-1.0397358,-0.792175
0.9266133,-1.0362523,-0.43561572
0.88401145,-1.0332096,-0.8107616
0.90542513,-0.63414276,-0.930063
0.44581428,-0.8143143,-0.28138897
0.9391926,0.076773554,-1.016543
0.985863,-0.6900335,-1.0058407
0.4796774,0.22854379,-1.0818044
0.9975211,-0.6213348,-1.0028509
0.98562825,-0.6914192,-1.0061277
0.9057004,0.275463,-1.0475149
0.9852638,-0.6912079,-1.0062225
0.98575115,-0.6917092,-1.0060923
0.66970086,0.1615867,-1.0757614
0.9851615,-0.6947302,-1.0062431
0.98482454,-0.68974286,-1.00634
0.9851603,-0.6947692,-1.0062435
0.98528945,-0.6940541,-1.0062108
0.98516333,-0.6947731,-1.0062425
0.985296,-0.68980587,-1.0062165
0.9851615,-0.6947821,-1.006243
0.9850923,-0.6952934,-1.0061526
0.98517376,-0.6946764,-1.00624
0.98516124,-0.6947833,-1.006243
0.98515964,-0.6947818,-1.0062416
0.9851624,-0.69477725,-1.0062429
0.9846533,-0.6996887,-1.0055189
0.8754007,-1.0397633,-0.793365
0.87529385,-1.0398352,-0.7930881
0.8752928,-1.0398388,-0.79310834
0.5329163,-1.022209,-0.2892843
0.8581355,-1.0386977,-0.76716006
0.87529105,-1.0398399,-0.7931053
0.47022504,-0.98563457,1.0003935
0.3633003,-0.9827191,1.0133508
-0.5727694,-0.95371294,1.071012
-0.572905,-0.95372385,1.070994
-0.74908745,-0.98265684,0.8362123
-0.7748235,-0.97115463,0.97430557
0.046037097,-0.9994271,0.324195
0.4187272,-0.9840687,1.0079881
-0.572233,-0.95358807,1.071007
-0.4494155,-0.9130785,1.0704033
-0.3098837,-0.95985657,1.0592197
-0.61404884,-0.93234754,0.82538885
-0.17118415,-0.74864674,1.0716598
0.16005725,-0.70885885,0.7714813
-0.77468556,0.14715973,0.037308108
0.854839,0.45235455,-0.8515326
0.9647572,0.2663636,-0.90871376
0.79631144,0.8994056,-1.079064
0.7524241,0.8102782,-1.0803864
0.8125188,0.92942524,-1.0782336
0.62969154,0.666093,-1.0820626
1.0066112,-0.02157837,-1.0116713
0.81155896,0.13650349,-1.0628676
0.9899266,-0.6686225,-1.0050014
1.0321835,-0.11625781,-0.98904157
0.95805603,-0.284646,-1.0137156
0.9851617,-0.69478077,-1.006243
0.9848604,-0.69050807,-1.0063292
0.9836609,-0.7092922,-1.0040089
0.9851574,-0.69466,-1.0062443
0.98516124,-0.6947827,-1.006243
0.9851557,-0.6947042,-1.0062447
0.985454,-0.6932642,-1.0061688
0.98516124,-0.69478357,-1.006243
0.985161,-0.6947858,-1.0062426
0.9851616,-0.6947798,-1.006243
0.9851618,-0.6947802,-1.0062429
0.9851614,-0.6947829,-1.006243
0.98516124,-0.6947833,-1.006243
0.9851592,-0.69480294,-1.0062402
0.9849708,-0.6966317,-1.0059718
0.87529117,-1.0398399,-0.79310536
0.875291,-1.0398399,-0.79310524
0.875333,-1.0398108,-0.7932043
0.14489725,-1.0062532,0.19777563
0.8696855,-1.0394605,-0.7846176
0.8724766,-1.0396473,-0.78878105
0.46906835,-0.9856207,1.0002245
0.27998933,-0.99828804,0.92587847
-0.5727528,-0.95371366,1.0710115
-0.7884174,-0.97277564,0.9542774
-0.5730285,-0.95373213,1.07098
-0.57271546,-0.95370764,1.071011
-0.4398812,-0.9654595,1.0628488
-0.05189011,-1.0002623,0.3849413
0.52004737,-1.0254151,-0.3829219
0.8967129,-1.0274242,-0.80477625
0.5534177,-0.95063066,1.0058466
0.70876783,-0.90127194,0.9529724
0.9262982,-0.8646305,-0.8406992
0.926259,0.09973494,-1.0088873
0.9757652,0.30737278,-0.99841976
0.99641055,0.52924275,-0.9914279
0.74835074,0.85224396,-1.080691
1.0294998,-0.22172835,-1.0019257
0.36951387,0.20313218,-1.0830886
0.9954532,-0.62906396,-1.0034695
0.99934226,0.45941994,-1.0050378
0.9379343,0.07392048,-1.0169681
0.9848795,-0.6909705,-1.0063292
0.9504664,-0.114387125,-1.0144206
0.94074225,0.030483106,-1.0162226
0.9863469,-0.6704918,-1.0059754
0.9742016,-0.5344359,-1.0091693
0.985162,-0.6947774,-1.006243
0.98455083,-0.68637776,-1.006417
0.98516536,-0.69478005,-1.0062325
0.98509073,-0.69319826,-1.0062642
0.98516124,-0.69478285,-1.006243
0.86892766,-1.0393789,-0.7829255
1.0348089,-0.22362961,-0.98744565
0.9851602,-0.6947648,-1.0062435
0.98239744,-0.7233783,-1.0011386
1.0001416,-0.60416937,-1.002053
0.9871305,-0.68439376,-1.0057386
0.9854574,-0.69454426,-1.0054629
0.87191176,-1.0396028,-0.787631
0.8757186,-1.0396358,-0.7932956
0.9852028,-0.69477576,-1.0061263
0.9854317,-0.69337904,-1.0061648
0.9787937,-0.60230726,-1.0079985
0.9850811,-0.69364065,-1.0062662
0.9892345,-0.67290145,-1.0051605
0.9774785,-0.5741267,-1.0084934
0.9851734,-0.6947078,-1.00624
0.9851551,-0.6946925,-1.0062449
0.99160045,-0.65426326,-1.004553
0.9851654,-0.6947616,-1.0062422
0.9851587,-0.6947802,-1.0062406
0.9892345,-0.6914395,-0.9946536
0.97458726,-0.7835032,-0.990594
0.8942836,-1.0238209,-0.83693516
0.06555958,-1.0029418,0.28418845
0.9623048,-0.8581738,-0.9709449
0.9011652,-1.0163329,-0.85219276
1.0225691,-0.44906518,-0.9775047
1.0326209,-0.24586119,-0.99109423
0.98515683,-0.6947242,-1.0062444
0.98515964,-0.69478166,-1.0062414
0.98516214,-0.6947784,-1.0062429
0.98510444,-0.6953359,-1.006162
0.985161,-0.6947842,-1.0062429
0.98516154,-0.6947812,-1.006243
0.98516136,-0.69478303,-1.006243
0.98513013,-0.6951028,-1.0061926
0.98515964,-0.6947993,-1.0062406
0.8775089,-1.0384824,-0.79590565
0.9848714,-0.6975907,-1.0058304
0.8733826,-1.03968,-0.78880227
0.87529135,-1.0398397,-0.7931055
0.87529135,-1.0398396,-0.7931057
0.45940867,-0.9861232,0.9941519
0.87534034,-1.0398097,-0.7931765
0.8129067,-1.0359033,-0.6986727
0.4995776,-0.98755133,0.9931823
-0.23973581,-1.0078586,0.5300538
-0.572768,-0.95371294,1.071012
-0.57731986,-0.9540812,1.0703983
-0.6885245,-0.96315837,1.0426636
-0.5726313,-0.9537118,1.0710082
-0.5726597,-0.953655,1.0710137
-0.5658607,-0.95047766,1.0710801
-0.50840217,-0.91998357,1.0717313
-0.5705835,-0.95280355,1.0710126
-0.29188806,-0.73905605,1.0691078
0.999026,0.4846947,-0.9890309
0.93209916,-0.4566175,-0.7997404
0.833486,0.497624,-1.0793706
0.995087,0.61889607,-1.0224298
0.9876652,-0.6793175,-1.0056865
0.6219588,-0.037648384,-1.0788242
0.9851393,-0.6942965,-1.0062561
0.95907587,0.5413063,-1.0421975
0.9368977,0.09031546,-1.0169084
0.9954474,-0.5879308,-1.0035948
0.9953078,-0.63650316,-1.0034995
0.9300525,0.0929843,-1.021973
0.98518443,-0.6946632,-1.0062371
0.9667698,-0.39227736,-1.0109769
0.9851693,-0.6947413,-1.0062411
0.98542815,-0.69327295,-1.0061796
0.98517287,-0.6947149,-1.0062387
0.9860005,-0.6816358,-1.0053982
0.9857298,-0.69160527,-1.0060657
1.0136627,-0.4929195,-0.9973681
0.97798365,-0.07342602,-1.0132966
0.98512584,-0.69261056,-1.0062778
0.9851636,-0.69476575,-1.0062424
0.9425235,0.06524175,-1.0159551
0.9852162,-0.6943942,-1.0062294
0.9851632,-0.6945755,-1.0061688
0.93576294,0.089040704,-1.0176755
0.98522174,-0.6944697,-1.0062279
0.9851624,-0.6947764,-1.0062429
0.98662466,-0.6870721,-1.0058694
0.98516124,-0.6947833,-1.006243
0.9851591,-0.69475394,-1.0062437
0.98516124,-0.69478285,-1.006243
0.98519105,-0.6946273,-1.0062356
0.9851568,-0.6946361,-1.0062445
0.9851614,-0.69478285,-1.006243
0.9850351,-0.69600827,-1.0060636
0.9851931,-0.6946176,-1.006235
0.9851629,-0.6947753,-1.0062428
0.98512226,-0.6951635,-1.0061876
0.9851819,-0.6946764,-1.0062379
0.9851673,-0.69475216,-1.0062416
0.9851614,-0.6947832,-1.006243
0.9851618,-0.69478047,-1.0062429
0.98516124,-0.6947832,-1.006243
0.98516124,-0.6947838,-1.006243
0.97443116,-0.7846219,-0.9903548
0.8933836,-1.0247245,-0.83491284
0.8752613,-1.0398378,-0.7930603
0.8723118,-1.0396373,-0.788601
0.87529135,-1.0398399,-0.79310554
0.8752842,-1.0398394,-0.79309493
0.87304944,-1.0396876,-0.7897175
0.26782215,-0.99515355,0.7759895
0.90164316,-1.0232308,0.6565299
0.07468985,-1.0238471,-0.0423746
-0.39888886,-0.9909781,0.6184158
0.4525852,-0.98647,0.98969805
-0.5690986,-0.9541725,1.0704781
0.84890187,-1.0352703,-0.7492444
0.46692827,-0.9850716,0.9970928
0.83885604,-0.9535147,-0.8477213
0.9206065,-1.0139484,-0.78739524
0.8980268,-1.0300803,-0.78252757
1.0160475,-0.20307735,-1.0269586
0.9759722,-0.5590146,-1.0088463
0.98533314,-0.69388914,-1.0061992
0.9437389,0.048866715,-1.0157372
0.98516136,-0.6947831,-1.006243
0.96681136,-0.35671085,-1.0110115
0.9851614,-0.6947832,-1.006243
0.8268074,-1.0119226,0.8017385
0.9800118,-1.0292821,0.440748
-0.42797193,-0.9712014,1.0514786
-0.5836961,-0.9547252,1.0693027
-0.5232968,-0.95632535,1.0685816
-0.56967926,-0.9521909,1.0710491
-0.15435214,-0.98061883,1.0453773
-0.1704623,-0.73654693,0.9599434
0.96291107,0.67367005,-1.0314177
-0.4729587,-0.9533036,1.0662746
0.5459673,0.42141953,-0.91522676
1.0271046,-0.9140492,0.23407239
0.69233567,0.81474286,-1.0798565
0.6902161,0.67942,-1.0816865
1.0165796,-0.13531859,-1.0042957
0.5771334,0.19626412,-1.0795351
0.95562565,0.07424194,-1.0138037
0.9810521,0.5500961,-1.0274078
0.9416662,0.062158123,-1.0160942
0.98561585,-0.6913473,-1.0061324
0.9851173,-0.69416016,-1.0062557
0.98512036,-0.6939459,-1.0062553
0.98751366,-0.62928903,-1.0057253
0.9851641,-0.6947685,-1.0062424
0.9851611,-0.6947777,-1.0062433
0.9851603,-0.6947707,-1.0062433
0.98516124,-0.6947818,-1.006243
0.9851607,-0.6947895,-1.0062417
0.9852218,-0.69376564,-1.0062195
0.9853223,-0.69395024,-1.0062017
0.98535174,-0.6937637,-1.0061951
0.9852478,-0.6943331,-1.0062212
0.94438064,-0.03456971,-1.0155529
0.9851614,-0.69478357,-1.0062429
0.9851626,-0.69477636,-1.0062428
0.9851614,-0.694783,-1.006243
0.8843774,-1.0363824,-0.7795774
0.9787333,-0.75187504,-0.9968734
0.8760391,-1.0393145,-0.7948754
0.07079926,-1.0031586,0.27886206
0.8752538,-1.0398374,-0.79304945
0.4342961,-0.9879832,0.97117335
0.14140086,-1.005123,0.256718
-0.74714154,-0.9720033,0.97397864
0.8702598,-1.0279762,0.22500649
-0.5670053,-0.95387286,1.0708253
-0.48868135,-0.9262034,1.0708045
-0.14501698,-0.98134047,1.0418824
-0.22733513,-0.9974538,0.5141706
0.068936296,-0.9920808,0.3263703
-0.41657278,-0.9602662,1.065456
-0.13809597,-0.78206056,1.05919
0.17700121,-0.8492166,0.11589006
0.69812286,0.5490353,-1.0782956
0.93084955,0.9303555,-1.0649314
0.6167718,0.62643003,-1.0824252
0.5057992,0.47530428,-1.0829837
0.4537191,0.20303522,-1.0820514
0.7596709,0.1637814,-1.0699705
0.75032777,0.65053505,-1.0796005
0.9073052,0.081457265,-1.0360861
0.9549008,-0.52076066,-1.0275646
0.94448936,0.15478139,-1.0173684
0.94747114,0.14923866,-1.0144475
1.0225977,-0.35883453,-0.99427384
0.9623912,-0.31964034,-1.011956
0.98316586,-0.66528493,-1.0068171
0.98141557,-0.6424561,-1.0072881
0.9838682,-0.67703605,-1.0066096
0.9802975,-0.6247709,-1.0075928
0.985162,-0.6947793,-1.0062429
0.985157,-0.6947213,-1.0062443
0.9851577,-0.6947338,-1.0062442
0.9851577,-0.69478106,-1.0062398
0.98516613,-0.69475144,-1.0062416
0.93853056,-0.94814813,-0.92868304
0.9851364,-0.6952874,-1.0061111
0.9851611,-0.69478416,-1.0062429
0.81501997,-1.0357661,-0.70223427
0.98509526,-0.6953886,-1.0061377
0.8753977,-1.0397655,-0.79335773
0.9124517,-1.0014111,-0.87649703
0.9832181,-0.7131673,-1.0034578
0.8752944,-1.0398376,-0.7931128
0.87561697,-1.039612,-0.7938768
0.8752959,-1.0398304,-0.7931233
0.87528753,-1.0398395,-0.7930999
0.44250333,-1.0082923,0.4541149
0.87521785,-1.0398347,-0.7929922
0.86553574,-1.0391829,-0.77829826
0.6306536,-1.0266677,-0.4296924
0.8679909,-1.0393473,-0.7820691
0.07080494,-1.00249,0.31385216
-0.49253118,-0.9570343,1.0683237
0.772585,-1.0366899,-0.66751665
-0.7180415,-0.98071694,0.8431078
-0.7145119,-0.9659321,1.0266861
0.071586415,-1.0029393,0.2928166
-0.5688943,-0.95388925,1.0708753
-0.5502118,-0.9553913,1.0700488
-0.312848,-0.9934456,0.618325
-0.56008446,-0.9542203,1.0706029
0.07604443,-0.9435485,-0.19161344
0.48489755,-1.0070193,0.9239969
-0.4574262,-0.912757,1.0709034
0.7932638,0.8913234,-1.0764574
0.93631536,0.47350886,-0.9691704
0.7815738,0.8167369,-1.0786979
0.8011643,0.9313447,-1.0787729
1.0317694,-0.2189853,-0.9948425
0.37045997,0.2567831,-1.0831457
0.82172936,0.50559413,-1.0725199
0.9396504,0.11460435,-1.0170872
0.9757442,-0.6835723,-0.9945141
0.3600848,0.22691464,-1.0832949
0.94178367,0.0068426495,-1.0160637
0.89675725,-0.6292226,-0.9211692
0.98485214,-0.6920838,-1.0064467
0.93718123,0.084481396,-1.0168395
0.99001116,-0.65953606,-1.0008982
0.86194515,-1.038874,-0.77298754
0.9805856,-1.0290018,0.44397265
0.57529736,-1.0324517,-0.4663155
0.24995929,-0.9848347,0.9806447
0.87081194,-1.039327,-0.78810334
0.52431405,-0.9889343,0.98772246
-0.37538058,-0.9600895,1.0642039
0.4104649,-0.9366669,0.18333396
0.1272591,-0.99808085,0.46827975
0.9236346,0.31291506,-1.0126348
0.22665712,-0.9807003,1.0118442
0.32268572,0.8034428,-1.0428721
0.8603088,0.9000591,-1.0725611
0.79771405,0.9197879,-1.078721
0.7551327,0.19248907,-1.0081006
0.72729725,0.86625975,-1.0783281
0.78630286,0.9118774,-1.0790598
0.9128417,0.8604165,-1.070156
0.68080413,0.652415,-1.0780132
0.96054345,0.26075646,-1.0153112
0.8173508,0.94142675,-1.0783455
0.9766202,-0.67899704,-1.002719
0.9263303,0.10073449,-1.0249988
1.0044171,-0.47285855,-0.9830926
1.0120611,-0.64747125,-0.7520288
0.8578247,0.12001337,-1.053254
0.9924284,-0.6542358,-1.0043118
0.99195915,0.4560999,-1.0057462
0.9820735,-0.6784967,-1.0097284
1.0325223,-0.25739837,-0.988683
0.939193,0.10328233,-1.0165697
0.9847887,-0.68946165,-1.0063498
0.98551124,-0.6929627,-1.0061543
0.9424936,0.018843254,-1.0159179
0.9852958,-0.6940868,-1.0062091
0.9853007,-0.6940605,-1.0062078
0.9851631,-0.6946456,-1.0062429
0.9852674,-0.6927717,-1.0062188
0.9851615,-0.6947868,-1.0062416
0.9852105,-0.6945287,-1.0062305
0.98516124,-0.6947833,-1.006243
0.9304644,-0.9673534,-0.91341454
0.9851607,-0.69477427,-1.0062431
0.8840009,-1.03323,-0.81349903
0.87988156,-1.0349946,-0.8054092
0.9851471,-0.694922,-1.0062227
0.88046205,-1.03605,-0.80527115
0.8852577,-1.0321804,-0.81640184
0.87530845,-1.0398278,-0.7931462
0.87529147,-1.0398391,-0.79310626
0.8752878,-1.0398396,-0.7931003
0.9838108,-0.70766896,-1.0043116
0.24480917,-1.0088081,0.17493412
0.8754492,-1.039124,-0.7580379
0.87451816,-1.0394592,-0.7762254
-0.619268,-0.9577283,1.0627842
-0.5726376,-0.9537204,1.0710055
-0.5726792,-0.95371675,1.0710093
-0.57277334,-0.95371246,1.0710123
0.39514917,-1.0079683,0.95607644
-0.571791,-0.9533129,1.0710161
-0.55163485,-0.9546367,1.0703062
-0.30979216,-1.0107043,0.38864917
-0.5314521,-0.9543506,1.0696591
0.098612204,-0.99505323,0.34795305
0.48406005,-0.99309456,-0.19549678
0.44486663,-0.9774861,1.0052752
0.41863185,0.9441409,-1.0655209
0.9719442,0.907709,-1.0480165
-0.494164,-0.92923784,1.0705171
0.8066297,0.94095254,-1.0784272
1.0168222,-0.4307052,-0.8251869
0.8611214,0.601943,-1.0676702
0.8772769,-0.086332954,-1.0750767
0.9664971,0.5982362,-1.0425847
1.0349996,-0.17651053,-0.98678106
0.5811926,0.5973141,-1.0827056
0.9943622,-0.4954485,-1.0041863
0.95576406,0.21517397,-1.0144688
0.984966,-0.690228,-1.0063025
0.98508793,-0.6940235,-1.0062947
0.96832854,-0.43903604,-1.0105896
0.9851559,-0.69470465,-1.0062444
0.98516434,-0.6947612,-1.0062411
0.9448514,-0.018068496,-1.0154881
0.987522,-0.6821941,-1.0056369
0.98516077,-0.6945572,-1.0062437
0.98309296,-0.6663502,-1.006826
0.98516554,-0.6947606,-1.006242
0.98515934,-0.69478106,-1.0062413
0.95936894,-0.26991534,-1.0126061
0.9849881,-0.6964683,-1.0059948
0.9876141,-0.6817304,-1.0055683
0.9851546,-0.6946918,-1.0062451
0.98513037,-0.6950846,-1.0061989
0.9851618,-0.6947886,-1.0062399
0.9841754,-0.7042385,-1.0048351
0.9634755,-0.85210377,-0.9728843
0.8759612,-1.0393767,-0.7946164
0.8722779,-1.0396354,-0.7885513
0.87531346,-1.0398244,-0.79315823
0.87328255,-1.0397034,-0.79007
0.87529045,-1.0398399,-0.7931043
0.06887587,-1.0030806,0.28073624
